ResolvedPersonID,n_cases,n_districts,cross_jurisdiction,n_co_accused_links,community_id,dominant_crime_subhead_id
24896,2,2,True,5,63,5
24899,2,2,True,0,-1,9
24912,2,2,True,1,2703,12
24920,2,2,True,2,25,20
24923,2,2,True,0,-1,11
24964,2,2,True,2,63,1
24966,2,2,True,1,2453,24
24969,2,2,True,2,114,26
24970,2,2,True,3,114,26
24987,2,2,True,1,179,8
25033,2,2,True,4,58,17
25037,2,2,True,0,-1,6
25040,2,2,True,2,86,8
25061,2,2,True,4,63,16
25083,2,2,True,4,18,12
25084,2,2,True,3,54,12
25101,2,2,True,2,37,17
25118,2,2,True,5,70,13
25125,2,2,True,4,6,20
25132,2,2,True,4,26,12
25149,2,2,True,4,70,18
25165,2,2,True,3,1158,12
25170,2,2,True,3,16,24
25185,2,2,True,2,135,20
25197,2,2,True,2,10,2
25208,2,2,True,2,54,12
25222,2,2,True,3,114,18
25227,2,2,True,2,1162,12
25234,2,2,True,2,142,8
25235,2,2,True,4,12,17
25241,2,2,True,0,-1,24
25287,2,2,True,5,53,12
25300,2,2,True,3,72,18
25335,2,2,True,3,63,20
25342,2,2,True,1,2534,9
25348,2,2,True,1,54,17
25358,2,2,True,3,63,12
25364,2,2,True,4,111,9
25402,2,2,True,1,2259,26
25453,2,2,True,1,59,12
25471,2,2,True,1,2665,8
25485,2,2,True,0,-1,20
25491,2,2,True,2,111,18
25512,2,2,True,2,18,8
25534,2,2,True,3,95,21
25536,2,2,True,3,35,18
25545,2,2,True,4,18,9
25551,2,2,True,0,-1,11
25552,2,2,True,1,2186,16
25562,2,2,True,4,59,12
25565,2,2,True,0,-1,15
25600,2,2,True,2,86,4
25612,2,2,True,4,114,24
25643,2,2,True,4,52,12
25660,2,2,True,2,54,12
25673,2,2,True,0,-1,9
25682,2,2,True,6,10,9
25726,2,2,True,3,114,12
25736,2,2,True,4,54,12
25748,2,2,True,1,3,17
25760,2,2,True,0,-1,24
25765,2,2,True,3,70,4
25771,2,2,True,3,63,8
25796,2,2,True,2,63,11
25815,2,2,True,3,59,28
25833,2,2,True,6,43,20
25840,2,2,True,4,73,9
25841,2,2,True,2,1906,8
25843,2,2,True,3,59,2
25848,2,2,True,2,1,12
25899,2,2,True,3,22,18
25936,2,2,True,3,37,24
25937,2,2,True,3,37,9
25939,2,2,True,0,-1,12
25951,2,2,True,2,1195,20
25953,2,2,True,2,3,5
25963,2,2,True,1,2182,18
26013,2,2,True,3,86,17
26023,2,2,True,3,37,16
26027,2,2,True,2,1199,18
26045,2,2,True,1,73,20
26061,2,2,True,0,-1,12
26086,2,2,True,3,18,24
26148,2,2,True,3,25,8
26166,2,2,True,5,6,12
26184,2,2,True,5,22,18
26206,2,2,True,2,1206,12
26208,2,2,True,5,26,18
26210,2,2,True,2,26,4
26226,2,2,True,2,1207,12
26245,2,2,True,4,51,18
26251,2,2,True,3,161,18
26256,2,2,True,3,97,9
26266,2,2,True,3,43,9
26316,2,2,True,1,1783,10
26332,2,2,True,0,-1,18
26358,2,2,True,2,1214,18
26413,2,2,True,2,1216,14
26415,2,2,True,4,43,20
26422,2,2,True,4,126,12
26464,2,2,True,3,105,5
26473,2,2,True,5,22,25
26510,2,2,True,2,106,12
26524,2,2,True,2,58,17
26529,2,2,True,2,68,12
26531,2,2,True,3,68,4
26551,2,2,True,3,2,12
26567,2,2,True,1,35,9
26576,2,2,True,3,18,20
26613,2,2,True,3,58,20
26645,2,2,True,4,59,8
26651,2,2,True,1,1788,13
26655,2,2,True,2,2,17
26667,2,2,True,4,53,12
26686,2,2,True,4,25,9
26714,2,2,True,4,10,25
26742,2,2,True,3,137,11
26750,2,2,True,2,137,24
26756,2,2,True,1,106,18
26772,2,2,True,4,7,9
26785,2,2,True,0,-1,24
26800,2,2,True,1,51,20
26801,2,2,True,0,-1,12
26878,2,2,True,6,53,12
26922,2,2,True,3,68,1
26948,2,2,True,0,-1,24
26954,2,2,True,3,59,14
26964,2,2,True,4,31,12
26973,2,2,True,4,93,12
26995,2,2,True,2,114,12
27012,2,2,True,2,1236,27
27015,2,2,True,4,93,17
27064,2,2,True,3,23,20
27079,2,2,True,4,3,9
27113,2,2,True,4,0,12
27119,2,2,True,3,59,12
27132,2,2,True,6,237,20
27143,2,2,True,4,53,10
27158,2,2,True,1,2647,12
27174,2,2,True,1,12,4
27188,2,2,True,2,63,21
27212,2,2,True,2,6,26
27226,2,2,True,3,12,9
27290,2,2,True,1,0,25
27339,2,2,True,4,74,26
27342,2,2,True,1,237,1
27349,2,2,True,3,59,20
27357,2,2,True,1,2791,11
27376,2,2,True,3,53,12
27378,2,2,True,1,2151,20
27385,2,2,True,0,-1,3
27391,2,2,True,2,27,10
27418,2,2,True,3,64,4
27429,2,2,True,3,59,18
27436,2,2,True,2,2855,20
27445,2,2,True,3,294,12
27455,2,2,True,3,237,8
27457,2,2,True,3,59,16
27516,2,2,True,3,27,18
27530,2,2,True,6,80,12
27539,2,2,True,3,1256,18
27560,2,2,True,1,40,12
27579,2,2,True,3,59,14
27585,2,2,True,3,12,8
27600,2,2,True,3,43,5
27616,2,2,True,2,58,5
27617,2,2,True,2,23,16
27630,2,2,True,1,2,9
27634,2,2,True,4,95,8
27646,2,2,True,5,126,14
27649,2,2,True,2,30,10
27656,2,2,True,2,53,12
27703,2,2,True,1,58,12
27716,2,2,True,4,164,18
27733,2,2,True,0,-1,18
27771,2,2,True,1,62,9
27783,2,2,True,0,-1,2
27794,2,2,True,3,20,18
27798,2,2,True,4,62,12
27800,2,2,True,2,25,18
27856,2,2,True,0,-1,8
27868,2,2,True,1,72,9
27873,2,2,True,1,80,10
27877,2,2,True,4,51,24
27890,2,2,True,4,59,11
27911,2,2,True,3,37,17
27924,2,2,True,1,12,12
27951,2,2,True,5,59,4
27952,2,2,True,3,59,4
27957,2,2,True,4,30,8
27965,2,2,True,4,52,18
27994,2,2,True,3,0,12
28014,2,2,True,3,63,8
28037,2,2,True,0,-1,28
28047,2,2,True,3,126,9
28048,2,2,True,6,126,9
28051,2,2,True,0,-1,10
28072,2,2,True,2,63,12
28095,2,2,True,1,1273,24
28112,2,2,True,3,6,18
28134,2,2,True,1,80,18
28179,2,2,True,3,1280,4
28194,2,2,True,2,1281,8
28199,2,2,True,4,294,18
28215,2,2,True,4,53,12
28226,2,2,True,2,59,9
28282,2,2,True,3,0,12
28284,2,2,True,1,1878,18
28318,2,2,True,3,12,8
28345,2,2,True,1,14,12
28347,2,2,True,1,48,8
28350,2,2,True,1,2499,1
28356,2,2,True,0,-1,17
28362,2,2,True,2,137,26
28386,2,2,True,1,80,18
28465,2,2,True,3,53,4
28472,2,2,True,3,25,20
28479,2,2,True,0,-1,4
28499,2,2,True,3,51,14
28500,2,2,True,2,51,12
28505,2,2,True,3,20,4
28515,2,2,True,3,3,12
28537,2,2,True,3,237,18
28538,2,2,True,3,12,12
28589,2,2,True,3,179,5
28592,2,2,True,2,86,11
28606,2,2,True,3,51,8
28614,2,2,True,2,53,10
28629,2,2,True,3,22,18
28633,2,2,True,1,1513,9
28637,2,2,True,2,51,20
28643,2,2,True,1,62,17
28647,2,2,True,0,-1,27
28664,2,2,True,0,-1,25
28666,2,2,True,3,64,8
28686,2,2,True,1,12,18
28710,2,2,True,1,12,18
28735,2,2,True,3,52,20
28771,2,2,True,1,2253,14
28819,2,2,True,3,35,5
28850,2,2,True,3,139,8
28890,2,2,True,1,56,19
28897,2,2,True,3,161,20
28898,2,2,True,3,161,20
28927,2,2,True,4,93,12
28930,2,2,True,2,1313,18
28973,2,2,True,3,22,11
29013,2,2,True,4,105,4
29046,2,2,True,2,237,20
29051,2,2,True,5,25,10
29052,2,2,True,3,25,16
29067,2,2,True,2,1,9
29101,2,2,True,3,73,20
29104,2,2,True,5,54,28
29131,2,2,True,1,1548,9
29133,2,2,True,4,105,14
29134,2,2,True,2,105,18
29143,2,2,True,3,56,20
29164,2,2,True,1,1974,11
29166,2,2,True,5,1325,20
29176,2,2,True,2,2040,24
29192,2,2,True,3,126,24
29200,2,2,True,4,12,8
29210,2,2,True,0,-1,9
29244,2,2,True,2,1333,5
29250,2,2,True,0,-1,13
29257,2,2,True,3,31,5
29267,2,2,True,2,111,26
29282,2,2,True,3,51,12
29291,2,2,True,5,56,18
29318,2,2,True,3,16,12
29321,2,2,True,1,126,10
29373,2,2,True,4,63,14
29381,2,2,True,1,90,12
29387,2,2,True,1,2004,8
29395,2,2,True,2,51,24
29411,2,2,True,4,1340,17
29413,2,2,True,6,56,17
29491,2,2,True,0,-1,18
29493,2,2,True,0,-1,3
29533,2,2,True,5,221,13
29560,2,2,True,2,1406,19
29562,2,2,True,2,30,18
29592,2,2,True,4,1346,18
29596,2,2,True,1,1347,13
29627,2,2,True,3,114,25
29695,2,2,True,1,0,5
29717,2,2,True,1,10,14
29785,2,2,True,1,2014,24
29792,2,2,True,2,44,11
29798,2,2,True,6,30,11
29806,2,2,True,2,114,11
29811,2,2,True,2,1354,18
29817,2,2,True,4,31,17
29845,2,2,True,1,1356,9
29857,2,2,True,3,74,28
29911,2,2,True,3,86,11
29941,2,2,True,3,135,24
29950,2,2,True,3,44,4
29972,2,2,True,5,51,3
29975,2,2,True,2,73,17
29984,2,2,True,3,7,8
30011,2,2,True,3,51,12
30019,2,2,True,1,1363,9
30086,2,2,True,1,1366,9
30091,2,2,True,4,105,9
30123,2,2,True,2,54,5
30152,2,2,True,1,1368,19
30160,2,2,True,2,30,13
30165,2,2,True,1,48,8
30166,2,2,True,1,2288,11
30190,2,2,True,4,56,18
30193,2,2,True,3,106,17
30197,2,2,True,3,73,8
30199,2,2,True,3,139,22
30210,2,2,True,4,1371,18
30259,2,2,True,3,40,18
30317,2,2,True,2,52,3
30335,2,2,True,2,1378,5
30341,2,2,True,4,51,9
30343,2,2,True,1,1764,12
30361,2,2,True,2,1379,25
30392,2,2,True,4,26,25
30401,2,2,True,2,179,22
30404,2,2,True,3,53,9
30446,2,2,True,2,135,8
30450,2,2,True,6,37,17
30469,2,2,True,1,37,9
30479,2,2,True,0,-1,8
30497,2,2,True,3,25,12
30503,2,2,True,2,126,14
30518,2,2,True,3,40,13
30522,2,2,True,3,40,28
30533,2,2,True,2,1385,18
30571,2,2,True,5,142,5
30614,2,2,True,2,74,18
30621,2,2,True,3,40,18
30643,2,2,True,4,58,12
30649,2,2,True,5,2,9
30659,2,2,True,2,161,10
30664,2,2,True,2,6,25
30685,2,2,True,2,45,18
30700,2,2,True,1,62,8
30719,2,2,True,4,126,11
30762,2,2,True,2,0,5
30778,2,2,True,3,1396,5
30779,2,2,True,4,1396,12
30796,2,2,True,4,68,17
30797,2,2,True,1,2151,12
30805,2,2,True,2,126,4
30828,2,2,True,0,-1,18
30835,2,2,True,4,294,17
30856,2,2,True,1,166,12
30924,2,2,True,1,18,9
30934,2,2,True,2,72,4
30938,2,2,True,3,52,19
30975,2,2,True,4,93,8
30976,2,2,True,4,93,8
31003,2,2,True,1,6,20
31013,2,2,True,2,58,12
31083,2,2,True,3,111,5
31100,2,2,True,5,80,12
31168,2,2,True,4,56,10
31169,2,2,True,1,80,20
31191,2,2,True,1,68,12
31201,2,2,True,1,22,12
31207,2,2,True,0,-1,9
31239,2,2,True,0,-1,27
31240,2,2,True,3,25,18
31243,2,2,True,3,30,5
31248,2,2,True,3,16,8
31267,2,2,True,3,142,20
31286,2,2,True,3,56,2
31295,2,2,True,4,74,26
31304,2,2,True,3,43,28
31310,2,2,True,2,68,12
31329,2,2,True,1,2,11
31376,2,2,True,3,1424,27
31464,2,2,True,6,164,5
31473,2,2,True,2,25,20
31482,2,2,True,1,1425,4
31483,2,2,True,1,56,25
31491,2,2,True,2,31,15
31502,2,2,True,4,35,9
31559,2,2,True,2,52,24
31573,2,2,True,1,56,13
31614,2,2,True,0,-1,13
31655,2,2,True,6,59,12
31664,2,2,True,1,2874,12
31673,2,2,True,2,25,24
31701,2,2,True,3,58,9
31769,2,2,True,5,12,1
31821,2,2,True,0,-1,24
31840,2,2,True,0,-1,20
31893,2,2,True,3,56,26
31906,2,2,True,0,-1,20
31922,2,2,True,3,12,18
31927,2,2,True,2,1441,8
31953,2,2,True,2,114,18
31960,2,2,True,3,56,16
31969,2,2,True,4,28,20
31996,2,2,True,4,54,20
31998,2,2,True,2,35,9
32020,2,2,True,0,-1,14
32024,2,2,True,3,14,8
32039,2,2,True,1,43,1
32068,2,2,True,4,166,18
32080,2,2,True,2,31,9
32093,2,2,True,3,68,8
32097,2,2,True,4,0,2
32104,2,2,True,4,1447,5
32113,2,2,True,3,294,26
32167,2,2,True,3,48,12
32182,2,2,True,2,142,20
32205,2,2,True,6,142,9
32245,2,2,True,0,-1,8
32254,2,2,True,0,-1,2
32266,2,2,True,1,58,24
32330,2,2,True,1,139,8
32338,2,2,True,5,164,12
32372,2,2,True,3,51,24
32382,2,2,True,3,52,24
32388,2,2,True,3,1462,12
32426,2,2,True,2,137,9
32465,2,2,True,3,30,9
32475,2,2,True,2,179,18
32493,2,2,True,1,2401,18
32521,2,2,True,0,-1,8
32541,2,2,True,2,30,9
32568,2,2,True,2,93,13
32573,2,2,True,4,31,12
32581,2,2,True,2,19,24
32615,2,2,True,3,16,5
32616,2,2,True,1,31,24
32635,2,2,True,4,294,27
32679,2,2,True,1,1555,18
32680,2,2,True,3,12,12
32695,2,2,True,1,749,18
32696,2,2,True,2,139,5
32705,2,2,True,0,-1,2
32722,2,2,True,0,-1,18
32748,2,2,True,2,52,5
32752,2,2,True,3,937,1
32765,2,2,True,3,1473,12
32785,2,2,True,2,179,24
32791,2,2,True,2,12,9
32846,2,2,True,1,58,20
32893,2,2,True,3,25,17
32961,2,2,True,1,142,18
32967,2,2,True,2,1483,20
32973,2,2,True,0,-1,12
32997,2,2,True,4,30,18
33068,2,2,True,1,1681,9
33083,2,2,True,5,74,18
33124,2,2,True,2,1489,13
33139,2,2,True,1,1491,16
33170,2,2,True,5,0,9
33181,2,2,True,3,111,12
33182,2,2,True,3,111,8
33206,2,2,True,3,20,18
33225,2,2,True,5,142,12
33227,2,2,True,3,142,13
33262,2,2,True,1,1814,8
33325,2,2,True,2,25,26
33347,2,2,True,1,2538,2
33358,2,2,True,2,14,27
33372,2,2,True,2,37,2
33396,2,2,True,3,86,12
33439,2,2,True,4,68,12
33468,2,2,True,3,19,20
33475,2,2,True,3,30,18
33522,2,2,True,3,27,9
33577,2,2,True,3,44,25
33612,2,2,True,2,35,17
33613,2,2,True,2,30,12
33720,2,2,True,1,27,17
33763,2,2,True,1,62,27
33765,2,2,True,2,51,12
33782,2,2,True,1,44,8
33797,2,2,True,3,22,4
33801,2,2,True,4,105,22
33824,2,2,True,3,26,17
33828,2,2,True,4,137,25
33838,2,2,True,3,2301,18
33846,2,2,True,2,20,9
33972,2,2,True,4,14,20
33997,2,2,True,3,2685,18
34005,2,2,True,1,105,1
34013,2,2,True,4,161,8
34018,2,2,True,3,142,12
34046,2,2,True,3,1,12
34200,2,2,True,1,26,18
34202,2,2,True,3,72,19
34276,2,2,True,2,1532,4
34294,2,2,True,1,40,26
34338,2,2,True,5,142,18
34394,2,2,True,4,30,18
34400,2,2,True,2,45,18
34425,2,2,True,5,58,18
34427,2,2,True,4,1,12
34430,2,2,True,3,245,8
34453,2,2,True,5,44,8
34468,2,2,True,1,6,12
34487,2,2,True,3,53,25
34515,2,2,True,0,-1,12
34521,2,2,True,3,19,17
34529,2,2,True,3,111,18
34535,2,2,True,3,52,8
34551,2,2,True,2,179,12
34567,2,2,True,3,294,5
34636,2,2,True,3,142,12
34639,2,2,True,4,142,5
34640,2,2,True,4,80,17
34649,2,2,True,2,10,12
34668,2,2,True,1,1552,14
34692,2,2,True,4,137,20
34711,2,2,True,2,27,12
34720,2,2,True,3,1553,8
34736,2,2,True,3,126,9
34751,2,2,True,3,70,25
34805,2,2,True,2,73,17
34808,2,2,True,3,56,12
34837,2,2,True,3,106,28
34865,2,2,True,4,137,24
34880,2,2,True,0,-1,2
34885,2,2,True,3,30,15
34910,2,2,True,2,3,25
34927,2,2,True,1,142,3
34949,2,2,True,2,1564,16
34956,2,2,True,5,221,15
34993,2,2,True,0,-1,8
35066,2,2,True,5,23,18
35087,2,2,True,4,114,9
35096,2,2,True,2,161,10
35124,2,2,True,1,70,3
35155,2,2,True,3,1892,18
35163,2,2,True,3,48,9
35198,2,2,True,6,45,2
35200,2,2,True,3,45,6
35206,2,2,True,1,2357,20
35238,2,2,True,6,106,8
35270,2,2,True,3,73,12
35287,2,2,True,3,166,5
35297,2,2,True,2,1578,8
35298,2,2,True,1,1578,20
35326,2,2,True,2,73,27
35344,2,2,True,5,51,5
35345,2,2,True,4,51,10
35347,2,2,True,3,25,16
35406,2,2,True,0,-1,12
35408,2,2,True,1,105,19
35412,2,2,True,4,28,18
35443,2,2,True,5,70,22
35476,2,2,True,2,48,18
35483,2,2,True,2,135,18
35515,2,2,True,5,19,17
35538,2,2,True,1,26,12
35561,2,2,True,0,-1,13
35562,2,2,True,1,1590,18
35596,2,2,True,4,25,1
35668,2,2,True,3,72,8
35672,2,2,True,1,2549,20
35676,2,2,True,6,62,14
35725,2,2,True,4,70,18
35735,2,2,True,1,1596,12
35738,2,2,True,2,126,16
35746,2,2,True,4,105,19
35783,2,2,True,5,105,13
35803,2,2,True,1,3,4
35842,2,2,True,2,93,11
35843,2,2,True,4,93,12
35869,2,2,True,0,-1,9
35918,2,2,True,2,2,18
35927,2,2,True,1,1640,11
36001,2,2,True,3,1607,26
36002,2,2,True,0,-1,12
36005,2,2,True,3,139,12
36028,2,2,True,6,70,9
36030,2,2,True,1,1608,21
36048,2,2,True,3,164,24
36050,2,2,True,5,164,12
36061,2,2,True,0,-1,12
36078,2,2,True,2,139,23
36114,2,2,True,1,1611,4
36149,2,2,True,2,12,8
36151,2,2,True,2,1616,8
36175,2,2,True,4,56,12
36178,2,2,True,3,68,14
36224,2,2,True,0,-1,4
36231,2,2,True,4,37,21
36234,2,2,True,1,1620,9
36261,2,2,True,2,48,20
36280,2,2,True,0,-1,11
36286,2,2,True,2,28,24
36311,2,2,True,4,3,12
36380,2,2,True,4,73,18
36382,2,2,True,4,73,18
36430,2,2,True,0,-1,11
36452,2,2,True,2,1629,5
36513,2,2,True,3,51,12
36514,2,2,True,0,-1,18
36528,2,2,True,3,179,6
36531,2,2,True,3,63,5
36533,2,2,True,0,-1,26
36563,2,2,True,1,0,18
36572,2,2,True,1,2527,25
36601,2,2,True,6,28,8
36613,2,2,True,3,12,12
36634,2,2,True,1,2565,18
36652,2,2,True,2,111,22
36653,2,2,True,4,111,20
36659,2,2,True,3,44,9
36702,2,2,True,2,31,12
36823,2,2,True,2,1,12
36839,2,2,True,2,28,12
36840,2,2,True,2,28,12
36857,2,2,True,2,31,5
36869,2,2,True,4,31,16
36880,2,2,True,2,23,11
36922,2,2,True,3,237,8
36923,2,2,True,5,237,8
36941,2,2,True,1,1858,24
36958,2,2,True,2,161,8
36969,2,2,True,2,1658,24
36970,2,2,True,1,1882,20
36972,2,2,True,3,68,9
36982,2,2,True,0,-1,8
37024,2,2,True,1,2,18
37037,2,2,True,0,-1,17
37045,2,2,True,3,27,18
37060,2,2,True,4,62,24
37071,2,2,True,3,14,18
37078,2,2,True,1,1663,8
37097,2,2,True,6,31,18
37147,2,2,True,2,3,18
37176,2,2,True,4,114,18
37181,2,2,True,2,23,11
37219,2,2,True,2,10,3
37227,2,2,True,0,-1,18
37290,2,2,True,3,35,21
37299,2,2,True,1,1671,12
37323,2,2,True,4,30,9
37326,2,2,True,4,14,11
37336,2,2,True,4,72,12
37366,2,2,True,1,161,9
37429,2,2,True,2,105,9
37432,2,2,True,4,12,11
37445,2,2,True,5,114,18
37474,2,2,True,3,161,18
37505,2,2,True,3,54,3
37507,2,2,True,3,56,12
37509,2,2,True,3,72,9
37515,2,2,True,2,62,24
37517,2,2,True,2,161,17
37521,2,2,True,6,68,8
37596,2,2,True,0,-1,16
37604,2,2,True,1,329,12
37615,2,2,True,3,6,19
37616,2,2,True,1,6,4
37660,2,2,True,0,-1,18
37687,2,2,True,2,86,4
37721,2,2,True,3,12,11
37740,2,2,True,1,40,18
37750,2,2,True,3,93,21
37820,2,2,True,2,80,12
37852,2,2,True,5,45,9
37890,2,2,True,1,142,24
37898,2,2,True,1,1679,8
37915,2,2,True,2,1694,18
37940,2,2,True,6,28,24
37943,2,2,True,3,1695,16
37949,2,2,True,1,1697,27
37962,2,2,True,5,6,17
37968,2,2,True,3,1699,17
37969,2,2,True,1,1699,28
37973,2,2,True,2,114,12
37990,2,2,True,5,114,11
37996,2,2,True,1,114,26
38103,2,2,True,1,294,4
38139,2,2,True,4,53,13
38143,2,2,True,2,294,9
38160,2,2,True,3,68,12
38164,2,2,True,3,97,5
38170,2,2,True,3,37,4
38245,2,2,True,4,25,27
38282,2,2,True,1,3,16
38293,2,2,True,6,22,20
38325,2,2,True,4,37,18
38353,2,2,True,0,-1,20
38377,2,2,True,5,105,18
38387,2,2,True,1,25,12
38444,2,2,True,6,28,26
38463,2,2,True,1,1842,26
38466,2,2,True,1,2885,14
38487,2,2,True,1,56,12
38488,2,2,True,4,70,2
38524,2,2,True,2,164,9
38549,2,2,True,0,-1,20
38609,2,2,True,2,1720,25
38632,2,2,True,3,166,18
38635,2,2,True,3,73,2
38660,2,2,True,6,58,10
38677,2,2,True,3,135,8
38690,2,2,True,4,64,18
38699,2,2,True,4,63,9
38700,2,2,True,1,63,20
38709,2,2,True,1,56,8
38719,2,2,True,2,1723,20
38720,2,2,True,2,1723,20
38803,2,2,True,0,-1,8
38818,2,2,True,5,31,27
38857,2,2,True,5,63,28
38880,2,2,True,3,48,5
38883,2,2,True,1,1730,17
38888,2,2,True,4,1731,25
38899,2,2,True,2,54,5
38914,2,2,True,1,1732,12
38916,2,2,True,3,93,24
38917,2,2,True,2,93,24
38951,2,2,True,1,58,12
38952,2,2,True,2,37,8
38976,2,2,True,0,-1,8
39012,2,2,True,0,-1,12
39042,2,2,True,0,-1,17
39069,2,2,True,3,31,24
39187,2,2,True,2,68,27
39199,2,2,True,3,0,8
39207,2,2,True,6,64,18
39208,2,2,True,3,48,12
39222,2,2,True,1,2161,20
39225,2,2,True,3,1743,16
39235,2,2,True,1,68,9
39270,2,2,True,1,19,8
39307,2,2,True,3,31,15
39341,2,2,True,1,31,4
39344,2,2,True,4,20,12
39356,2,2,True,5,56,17
39362,2,2,True,4,139,11
39420,2,2,True,2,18,13
39425,2,2,True,3,2692,25
39462,2,2,True,0,-1,17
39505,2,2,True,0,-1,18
39512,2,2,True,1,1761,9
39545,2,2,True,2,70,21
39548,2,2,True,3,74,5
39579,2,2,True,3,7,2
39632,2,2,True,3,19,11
39663,2,2,True,4,62,18
39852,2,2,True,1,30,18
39853,2,2,True,3,30,5
39855,2,2,True,4,48,13
39865,2,2,True,5,2,18
39866,2,2,True,6,22,10
39903,2,2,True,2,1779,18
40008,2,2,True,5,2,18
40079,2,2,True,4,31,17
40118,2,2,True,0,-1,9
40169,2,2,True,2,25,19
40172,2,2,True,5,31,18
40192,2,2,True,0,-1,18
40245,2,2,True,4,45,20
40249,2,2,True,2,86,12
40257,2,2,True,4,53,8
40260,2,2,True,5,26,18
40286,2,2,True,1,74,27
40311,2,2,True,3,64,27
40336,2,2,True,2,1793,4
40393,2,2,True,3,58,28
40406,2,2,True,1,2667,20
40439,2,2,True,2,54,16
40454,2,2,True,4,6,20
40466,2,2,True,1,1905,26
40471,2,2,True,2,62,12
40478,2,2,True,1,1796,27
40532,2,2,True,3,93,17
40540,2,2,True,1,2337,8
40549,2,2,True,0,-1,13
40550,2,2,True,2,95,9
40551,2,2,True,1,95,18
40575,2,2,True,2,95,9
40580,2,2,True,4,93,25
40650,2,2,True,4,43,12
40656,2,2,True,1,93,20
40662,2,2,True,5,294,20
40734,2,2,True,1,2141,25
40735,2,2,True,4,139,26
40874,2,2,True,2,6,18
40923,2,2,True,0,-1,14
40960,2,2,True,1,2717,12
41015,2,2,True,2,68,4
41017,2,2,True,4,59,24
41023,2,2,True,4,139,8
41071,2,2,True,4,1823,18
41088,2,2,True,1,1824,9
41112,2,2,True,2,161,5
41130,2,2,True,2,0,5
41138,2,2,True,1,10,20
41170,2,2,True,1,68,17
41186,2,2,True,1,0,12
41203,2,2,True,4,44,9
41226,2,2,True,3,22,18
41249,2,2,True,5,97,11
41259,2,2,True,3,137,5
41271,2,2,True,3,22,16
41309,2,2,True,3,63,28
41329,2,2,True,5,45,12
41385,2,2,True,3,23,17
41447,2,2,True,1,26,12
41450,2,2,True,2,62,20
41479,2,2,True,1,37,17
41595,2,2,True,0,-1,11
41631,2,2,True,3,26,5
41669,2,2,True,1,1843,8
41670,2,2,True,1,1844,4
41751,2,2,True,1,2686,8
41770,2,2,True,1,1966,9
41803,2,2,True,5,10,18
41809,2,2,True,6,63,12
41868,2,2,True,4,22,25
41953,2,2,True,3,111,20
41978,2,2,True,4,1855,21
42033,2,2,True,1,2382,8
42089,2,2,True,0,-1,20
42157,2,2,True,1,114,8
42171,2,2,True,1,97,18
42189,2,2,True,4,1,12
42202,2,2,True,2,16,24
42234,2,2,True,2,93,5
42297,2,2,True,4,63,12
42366,2,2,True,4,86,25
42392,2,2,True,1,2561,8
42413,2,2,True,3,6,21
42433,2,2,True,3,294,12
42456,2,2,True,4,12,26
42460,2,2,True,2,1878,18
42505,2,2,True,1,161,5
42613,2,2,True,1,52,18
42649,2,2,True,3,7,17
42650,2,2,True,4,25,16
42692,2,2,True,3,1886,18
42693,2,2,True,2,1886,5
42745,2,2,True,0,-1,5
42771,2,2,True,1,37,2
42814,2,2,True,3,12,12
42820,2,2,True,6,68,17
42844,2,2,True,4,27,13
42851,2,2,True,5,40,9
42915,2,2,True,5,114,20
42923,2,2,True,2,64,18
42931,2,2,True,0,-1,20
42954,2,2,True,4,114,9
42958,2,2,True,0,-1,18
42960,2,2,True,2,1897,3
42961,2,2,True,0,-1,17
42973,2,2,True,3,63,17
43029,2,2,True,3,70,12
43046,2,2,True,2,294,18
43058,2,2,True,4,2,22
43091,2,2,True,4,31,11
43105,2,2,True,4,54,18
43110,2,2,True,3,2,18
43140,2,2,True,4,2,12
43157,2,2,True,3,2,17
43158,2,2,True,2,179,12
43183,2,2,True,3,63,17
43211,2,2,True,0,-1,4
43243,2,2,True,4,37,27
43281,2,2,True,4,26,2
43304,2,2,True,1,161,8
43318,2,2,True,2,1910,18
43320,2,2,True,2,1911,20
43323,2,2,True,3,51,18
43348,2,2,True,1,2362,8
43397,2,2,True,3,86,9
43428,2,2,True,1,3,12
43472,2,2,True,3,164,20
43513,2,2,True,5,6,4
43547,2,2,True,0,-1,25
43577,2,2,True,1,1918,25
43622,2,2,True,1,2632,26
43653,2,2,True,0,-1,12
43654,2,2,True,2,12,18
43679,2,2,True,1,74,5
43689,2,2,True,1,1922,9
43701,2,2,True,1,221,17
43749,2,2,True,4,44,8
43781,2,2,True,0,-1,16
43782,2,2,True,3,2773,21
43801,2,2,True,4,294,9
43823,2,2,True,2,2,13
43871,2,2,True,5,142,3
44025,2,2,True,3,28,18
44036,2,2,True,6,137,25
44051,2,2,True,3,37,28
44060,2,2,True,1,2594,2
44072,2,2,True,3,68,13
44101,2,2,True,4,179,5
44113,2,2,True,1,2241,17
44122,2,2,True,5,126,17
44123,2,2,True,4,126,17
44136,2,2,True,6,51,4
44186,2,2,True,2,2616,9
44192,2,2,True,3,1938,12
44215,2,2,True,1,63,5
44225,2,2,True,3,30,8
44227,2,2,True,2,137,24
44294,2,2,True,1,6,14
44320,2,2,True,3,7,5
44340,2,2,True,3,16,16
44480,2,2,True,2,2319,25
44506,2,2,True,3,1951,12
44510,2,2,True,1,86,4
44523,2,2,True,1,139,17
