ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
7208,6947,1,2023-07-13,1,3,230,2865,7,12023,1,0
7209,6947,1,2023-06-28,1,3,230,2865,7,12025,1,0
7210,6949,1,2023-06-19,1,3,238,2983,8,12027,1,0
7211,6950,1,2023-09-14,1,3,242,3058,9,12028,1,0
7212,6953,1,2023-10-03,1,3,232,2888,8,12032,1,0
7213,6955,1,2023-03-06,1,3,267,3408,8,12034,1,0
7214,6956,1,2023-11-26,1,3,237,2975,9,12035,1,0
7215,6957,1,2023-05-03,1,3,222,2755,9,12037,1,0
7216,6959,1,2023-12-31,1,3,255,3234,7,12039,1,0
7217,6960,1,2023-08-26,1,3,265,3375,9,12040,1,0
7218,6961,1,2023-12-13,1,3,229,2845,7,12042,1,0
7219,6961,1,2023-12-11,1,3,229,2845,7,12043,1,0
7220,6962,1,2024-01-09,1,3,224,2772,8,12044,1,0
7221,6964,1,2023-06-02,1,3,224,2778,8,12049,1,0
7222,6964,1,2023-05-31,1,3,224,2778,8,12050,1,0
7223,6964,2,2023-05-04,1,3,224,2778,8,12051,1,0
7224,6966,2,2023-06-27,1,3,232,2892,9,12053,1,0
7225,6968,1,2023-08-22,1,3,242,3045,9,12055,1,0
7226,6969,2,2023-06-15,1,3,270,3462,7,12056,1,0
7227,6971,2,2023-10-28,1,3,257,3254,9,12061,1,0
7228,6972,1,2023-12-09,1,3,240,3026,8,12064,1,0
7229,6973,2,2023-04-03,1,3,238,2991,8,12065,1,0
7230,6975,1,2023-07-02,1,3,252,3188,9,12069,1,0
7231,6976,2,2023-03-03,1,3,255,3230,7,12070,1,0
7232,6977,1,2023-08-22,1,3,222,2752,8,12072,1,0
7233,6978,1,2023-05-12,1,3,245,3101,7,12073,1,0
7234,6981,2,2023-02-28,1,3,268,3419,7,12078,1,0
7235,6982,1,2023-02-21,1,3,260,3299,8,12079,1,0
7236,6983,1,2023-10-26,1,3,242,3047,8,12080,1,0
7237,6984,1,2023-02-01,1,3,252,3192,9,12081,1,0
7238,6985,1,2023-02-08,1,3,263,3353,9,12082,1,0
7239,6986,1,2023-07-15,1,3,227,2823,9,12083,1,0
7240,6986,1,2023-07-15,1,3,227,2823,9,12084,1,0
7241,6986,1,2023-07-21,1,3,227,2823,9,12085,1,0
7242,6989,1,2023-06-09,1,3,241,3038,7,12090,1,0
7243,6989,1,2023-06-10,1,3,241,3038,7,12091,1,0
7244,6991,1,2023-07-10,1,3,241,3031,7,12094,1,0
7245,6992,1,2023-03-02,1,3,271,3466,9,12096,1,0
7246,6992,1,2023-01-27,1,3,271,3466,9,12097,1,1
7247,6992,2,2023-01-19,1,3,271,3466,9,12098,1,0
7248,6995,2,2023-07-15,1,3,220,2723,8,12101,1,0
7249,6995,1,2023-07-14,1,3,220,2723,8,12102,1,0
7250,6996,1,2023-12-04,1,3,259,3287,8,12103,1,0
7251,6996,1,2023-12-08,1,3,259,3287,8,12105,1,0
7252,6996,1,2023-10-26,1,3,259,3287,8,12106,1,0
7253,6997,1,2023-03-15,1,3,232,2889,8,12107,1,0
7254,6997,1,2023-02-25,1,3,232,2889,8,12108,1,0
7255,6997,1,2023-03-01,1,3,232,2889,8,12109,1,0
7256,6999,1,2023-10-27,1,3,267,3407,8,12113,1,0
7257,6999,1,2023-12-14,1,3,267,3407,8,12114,1,0
7258,7000,1,2023-06-05,1,3,235,2941,7,12115,1,0
7259,7000,1,2023-05-08,1,3,235,2941,7,12116,1,0
7260,7001,1,2023-11-24,1,3,256,3253,9,12117,1,0
7261,7003,1,2024-02-09,1,3,238,2988,9,12119,1,0
7262,7004,1,2023-05-21,1,3,262,3328,7,12121,1,0
7263,7006,1,2023-12-15,1,3,256,3238,9,12126,1,0
7264,7007,1,2023-09-06,1,3,261,3316,9,12129,1,1
7265,7008,1,2023-10-30,1,3,257,3267,9,12130,1,0
7266,7009,2,2023-11-10,1,3,256,3243,9,12133,1,0
7267,7010,1,2023-09-07,1,3,222,2755,8,12135,1,0
7268,7011,1,2023-08-19,1,3,244,3089,9,12136,1,0
7269,7012,1,2023-08-11,1,3,258,3271,7,12138,1,0
7270,7014,1,2023-12-30,1,3,256,3241,9,12140,1,0
7271,7015,1,2023-11-26,1,3,242,3053,9,12143,1,0
7272,7015,1,2023-11-08,1,3,242,3053,9,12144,1,0
7273,7015,1,2023-11-05,1,3,242,3053,9,12145,1,1
7274,7016,1,2023-03-19,1,3,264,3367,8,12148,1,0
7275,7017,1,2023-09-17,1,3,234,2926,9,12149,1,0
7276,7018,2,2023-02-26,1,3,240,3017,8,12150,1,0
7277,7020,1,2023-02-26,1,3,245,3107,8,12152,1,0
7278,7020,1,2023-03-28,1,3,245,3107,8,12153,1,0
7279,7021,1,2023-07-17,1,3,222,2752,8,12154,1,0
7280,7022,1,2023-10-28,1,3,242,3042,8,12157,1,0
7281,7023,1,2023-02-04,1,3,256,3241,8,12158,1,0
7282,7023,1,2023-03-07,1,3,256,3241,8,12159,1,0
7283,7026,1,2023-06-12,1,3,220,2728,9,12162,1,0
7284,7026,1,2023-05-25,1,3,220,2728,9,12163,1,0
7285,7029,1,2023-06-11,1,3,259,3295,8,12168,1,0
7286,7029,1,2023-06-23,1,3,259,3295,8,12169,1,0
7287,7029,1,2023-06-03,1,3,259,3295,8,12170,1,0
7288,7030,2,2023-11-06,1,3,251,3183,8,12171,1,0
7289,7031,1,2023-07-12,1,3,265,3382,8,12172,1,0
7290,7031,1,2023-06-24,1,3,265,3382,8,12175,1,0
7291,7032,1,2023-01-28,1,3,222,2755,8,12176,1,0
7292,7033,1,2023-02-14,1,3,220,2723,9,12177,1,0
7293,7033,1,2023-03-13,1,3,220,2723,9,12178,1,0
7294,7034,1,2023-01-24,1,3,233,2901,8,12179,1,0
7295,7036,1,2023-08-12,1,3,226,2801,8,12181,1,0
7296,7037,1,2023-07-16,1,3,219,2720,8,12182,1,0
7297,7038,1,2023-07-06,1,3,257,3263,7,12183,1,0
7298,7038,1,2023-07-20,1,3,257,3263,7,12184,1,0
7299,7039,1,2023-10-28,1,3,270,3457,7,12185,1,0
7300,7040,1,2023-02-09,1,3,241,3034,8,12186,1,0
7301,7041,1,2023-12-14,1,3,260,3310,8,12188,1,0
7302,7042,1,2023-01-21,1,3,232,2886,8,12189,1,0
7303,7042,1,2023-02-16,1,3,232,2886,8,12190,1,0
7304,7044,1,2023-08-08,1,3,245,3105,9,12193,1,0
7305,7050,1,2023-08-16,1,3,248,3144,8,12202,1,0
7306,7055,1,2023-11-25,1,3,267,3415,9,12209,1,0
7307,7055,1,2023-11-01,1,3,267,3415,9,12210,1,0
7308,7056,1,2023-07-26,1,3,270,3457,7,12212,1,0
7309,7057,2,2024-01-01,1,3,225,2796,7,12213,1,0
7310,7058,1,2023-07-09,1,3,262,3334,9,12214,1,0
7311,7058,1,2023-06-03,1,3,262,3334,9,12215,1,0
7312,7058,1,2023-06-09,1,3,262,3334,9,12216,1,0
7313,7058,1,2023-05-21,1,3,262,3334,9,12217,1,0
7314,7059,1,2023-12-14,1,3,240,3025,7,12220,1,0
7315,7060,1,2023-03-10,1,3,266,3398,8,12222,1,0
7316,7062,1,2023-08-15,1,3,243,3072,7,12225,1,0
7317,7063,1,2023-07-15,1,3,225,2790,9,12226,1,0
7318,7065,1,2023-08-12,1,3,261,3327,7,12228,1,0
7319,7066,1,2023-09-13,1,3,219,2720,9,12229,1,0
7320,7066,2,2023-08-13,1,3,219,2720,9,12230,1,0
7321,7067,1,2023-05-05,1,3,271,3469,7,12232,1,0
7322,7068,1,2024-01-13,1,3,228,2828,7,12234,1,1
7323,7068,1,2024-01-03,1,3,228,2828,7,12235,1,0
7324,7069,2,2024-01-09,1,3,236,2959,7,12237,1,0
7325,7070,2,2023-09-20,1,3,266,3393,7,12238,1,0
7326,7074,1,2023-03-08,1,3,224,2773,9,12244,1,0
7327,7075,1,2023-09-12,1,3,271,3465,8,12247,1,0
7328,7077,2,2023-11-29,1,3,240,3016,7,12249,1,0
7329,7078,1,2023-11-25,1,3,266,3392,7,12251,1,0
7330,7079,1,2023-09-10,1,3,267,3410,8,12253,1,0
7331,7080,1,2023-05-13,1,3,270,3460,7,12255,1,0
7332,7081,2,2023-10-22,1,3,247,3134,9,12257,1,0
7333,7082,1,2023-08-12,1,3,241,3035,7,12260,1,0
7334,7084,1,2023-05-26,1,3,254,3214,8,12262,1,0
7335,7085,2,2023-09-29,1,3,237,2961,7,12264,1,0
7336,7086,1,2023-02-23,1,3,263,3353,7,12266,1,0
7337,7086,1,2023-03-02,1,3,263,3353,7,12267,1,0
7338,7087,1,2023-03-04,1,3,232,2891,8,12268,1,0
7339,7088,1,2023-03-09,1,3,219,2708,8,12269,1,0
7340,7089,1,2023-09-02,1,3,257,3264,7,12270,1,0
7341,7090,1,2023-05-16,1,3,249,3158,9,12272,1,0
7342,7091,2,2023-05-14,1,3,267,3406,7,12273,1,0
7343,7092,2,2023-04-04,1,3,219,2713,9,12275,1,0
7344,7093,1,2023-03-02,1,3,221,2733,9,12276,1,0
7345,7093,1,2023-02-12,1,3,221,2733,9,12277,1,0
7346,7094,1,2023-05-11,1,3,261,3323,8,12280,1,0
7347,7095,1,2023-09-01,1,3,249,3153,7,12282,1,0
7348,7095,1,2023-09-24,1,3,249,3153,7,12283,1,0
7349,7096,1,2023-08-31,1,3,247,3126,8,12285,1,0
7350,7096,1,2023-08-28,1,3,247,3126,8,12286,1,0
7351,7099,1,2023-07-05,1,3,227,2818,7,12292,1,0
7352,7100,1,2023-04-18,1,3,259,3287,9,12293,1,0
7353,7101,1,2023-05-29,1,3,242,3051,9,12294,1,0
7354,7102,1,2023-12-23,1,3,225,2794,7,12295,1,0
7355,7102,1,2023-11-23,1,3,225,2794,7,12296,1,0
7356,7103,2,2023-01-11,1,3,231,2873,8,12297,1,0
7357,7104,1,2023-10-05,1,3,271,3465,7,12299,1,0
7358,7105,1,2023-11-14,1,3,220,2727,8,12300,1,0
7359,7105,1,2023-10-01,1,3,220,2727,8,12301,1,0
7360,7106,1,2023-07-16,1,3,249,3152,9,12302,1,0
7361,7106,1,2023-07-13,1,3,249,3152,9,12303,1,0
7362,7106,1,2023-08-28,1,3,249,3152,9,12304,1,0
7363,7107,1,2023-03-15,1,3,258,3272,7,12306,1,0
7364,7109,1,2023-02-17,1,3,239,3006,7,12311,1,0
7365,7110,2,2023-06-26,1,3,240,3023,8,12312,1,1
7366,7112,1,2023-04-15,1,3,258,3282,9,12314,1,0
7367,7113,1,2024-01-04,1,3,259,3286,9,12316,1,0
7368,7116,1,2023-12-05,1,3,256,3236,9,12319,1,0
7369,7116,1,2023-11-20,1,3,256,3236,9,12320,1,0
7370,7117,2,2023-03-25,1,3,226,2801,8,12321,1,0
7371,7117,2,2023-03-15,1,3,226,2801,8,12322,1,0
7372,7117,1,2023-02-21,1,3,226,2801,8,12323,1,0
7373,7118,2,2023-12-22,1,3,269,3444,9,12325,1,0
7374,7119,1,2023-10-06,1,3,243,3059,9,12326,1,0
7375,7119,1,2023-10-26,1,3,243,3059,9,12327,1,0
7376,7119,1,2023-11-08,1,3,243,3059,9,12328,1,0
7377,7120,1,2023-07-15,1,3,264,3368,8,12329,1,0
7378,7120,1,2023-06-27,1,3,264,3368,8,12331,1,0
7379,7120,1,2023-07-16,1,3,264,3368,8,12332,1,0
7380,7122,1,2023-06-20,1,3,265,3371,9,12334,1,0
7381,7123,1,2023-06-22,1,3,223,2762,9,12336,1,0
7382,7125,1,2023-09-01,1,3,224,2772,9,12338,1,0
7383,7126,1,2023-08-30,1,3,254,3216,9,12339,1,0
7384,7127,1,2023-06-18,1,3,230,2858,7,12342,1,0
7385,7128,1,2023-02-07,1,3,264,3364,7,12343,1,0
7386,7128,1,2023-02-05,1,3,264,3364,7,12344,1,0
7387,7129,1,2023-09-27,1,3,224,2780,9,12346,1,0
7388,7129,1,2023-08-19,1,3,224,2780,9,12347,1,0
7389,7131,2,2023-04-07,1,3,225,2791,9,12349,1,0
7390,7131,1,2023-03-08,1,3,225,2791,9,12350,1,0
7391,7132,2,2023-06-04,1,3,256,3241,8,12352,1,0
7392,7134,1,2023-04-03,1,3,225,2791,9,12354,1,0
7393,7136,2,2023-02-27,1,3,256,3246,8,12356,1,0
7394,7136,1,2023-03-21,1,3,256,3246,8,12357,1,0
7395,7138,1,2024-01-27,1,3,244,3088,8,12359,1,0
7396,7138,1,2024-01-27,1,3,244,3088,8,12360,1,0
7397,7141,2,2023-04-25,1,3,224,2777,8,12363,1,0
7398,7141,1,2023-03-27,1,3,224,2777,8,12364,1,0
7399,7142,1,2023-11-16,1,3,250,3164,9,12366,1,0
7400,7142,2,2023-11-15,1,3,250,3164,9,12367,1,0
7401,7144,1,2023-05-15,1,3,262,3336,9,12370,1,0
7402,7145,1,2023-06-08,1,3,229,2848,8,12371,1,0
7403,7145,1,2023-05-04,1,3,229,2848,8,12372,1,0
7404,7146,1,2023-04-14,1,3,242,3058,9,12374,1,0
7405,7147,1,2023-12-08,1,3,225,2791,8,12376,1,0
7406,7149,1,2024-02-11,1,3,263,3343,9,12378,1,0
7407,7151,1,2023-04-02,1,3,264,3364,7,12382,1,0
7408,7151,1,2023-03-31,1,3,264,3364,7,12383,1,0
7409,7152,1,2023-06-04,1,3,242,3058,8,12386,1,0
7410,7152,1,2023-06-21,1,3,242,3058,8,12387,1,0
7411,7154,1,2023-02-23,1,3,238,2993,9,12390,1,0
7412,7154,1,2023-01-27,1,3,238,2993,9,12391,1,0
7413,7155,2,2024-01-06,1,3,257,3270,8,12393,1,0
7414,7156,1,2023-09-05,1,3,230,2863,8,12394,1,0
7415,7159,1,2023-06-30,1,3,249,3154,9,12400,1,0
7416,7160,1,2023-05-14,1,3,257,3261,9,12401,1,0
7417,7160,2,2023-06-02,1,3,257,3261,9,12403,1,0
7418,7161,1,2023-07-18,1,3,239,3007,9,12404,1,0
7419,7162,1,2023-11-14,1,3,234,2927,9,12405,1,0
7420,7163,1,2023-09-26,1,3,266,3393,8,12406,1,0
7421,7164,1,2023-08-27,1,3,232,2889,9,12407,1,0
7422,7165,1,2023-05-27,1,3,271,3469,7,12408,1,0
7423,7165,1,2023-05-03,1,3,271,3469,7,12410,1,0
7424,7166,2,2023-04-28,1,3,233,2897,8,12412,1,0
7425,7166,1,2023-05-21,1,3,233,2897,8,12413,1,0
7426,7168,2,2023-12-26,1,3,258,3272,9,12415,1,0
7427,7169,1,2023-05-17,1,3,227,2820,7,12416,1,0
7428,7169,1,2023-06-27,1,3,227,2820,7,12417,1,0
7429,7170,2,2023-07-27,1,3,266,3386,7,12418,1,0
7430,7171,1,2023-04-22,1,3,224,2770,7,12419,1,1
7431,7172,1,2023-06-25,1,3,253,3207,9,12420,1,0
7432,7173,1,2023-09-04,1,3,240,3012,8,12421,1,0
7433,7173,2,2023-08-18,1,3,240,3012,8,12422,1,0
7434,7174,2,2023-02-06,1,3,237,2972,9,12424,1,0
7435,7175,1,2023-03-21,1,3,246,3112,9,12427,1,1
7436,7176,1,2023-08-13,1,3,269,3443,8,12429,1,0
7437,7177,1,2023-07-26,1,3,251,3174,7,12430,1,0
7438,7177,1,2023-08-12,1,3,251,3174,7,12431,1,0
7439,7178,2,2023-02-02,1,3,233,2898,7,12432,1,0
7440,7179,1,2023-11-13,1,3,262,3330,9,12436,1,0
7441,7180,1,2023-09-13,1,3,247,3127,8,12437,1,0
7442,7181,1,2023-09-21,1,3,234,2933,7,12438,1,0
7443,7186,1,2023-05-22,1,3,222,2752,8,12446,1,0
7444,7187,1,2023-05-11,1,3,234,2918,9,12447,1,0
7445,7187,1,2023-06-29,1,3,234,2918,9,12448,1,0
7446,7189,2,2023-01-25,1,3,232,2890,8,12450,1,0
7447,7189,1,2023-02-19,1,3,232,2890,8,12451,1,0
7448,7190,2,2023-06-18,1,3,250,3171,8,12452,1,0
7449,7191,1,2024-01-21,1,3,242,3047,7,12453,1,0
7450,7193,1,2023-05-12,1,3,251,3180,8,12456,1,0
7451,7194,2,2023-08-11,1,3,249,3154,7,12457,1,0
7452,7195,1,2023-03-29,1,3,237,2970,9,12458,1,1
7453,7197,1,2023-08-23,1,3,237,2973,9,12460,1,0
7454,7197,1,2023-08-26,1,3,237,2973,9,12461,1,0
7455,7198,1,2023-11-05,1,3,244,3092,7,12463,1,0
7456,7198,1,2023-09-26,1,3,244,3092,7,12464,1,0
7457,7202,1,2024-01-06,1,3,256,3247,8,12471,1,0
7458,7202,1,2024-01-17,1,3,256,3247,8,12472,1,1
7459,7203,1,2023-11-21,1,3,230,2860,7,12473,1,0
7460,7205,1,2023-09-06,1,3,241,3033,8,12476,1,0
7461,7206,1,2023-12-01,1,3,228,2830,8,12477,1,0
7462,7208,1,2023-06-25,1,3,240,3017,9,12479,1,0
7463,7211,1,2023-12-16,1,3,257,3258,9,12482,1,0
7464,7212,1,2023-04-09,1,3,254,3226,8,12483,1,0
7465,7212,1,2023-05-11,1,3,254,3226,8,12484,1,0
7466,7213,1,2023-03-09,1,3,246,3114,7,12485,1,0
7467,7214,2,2023-04-04,1,3,239,3000,7,12487,1,0
7468,7215,1,2023-12-30,1,3,243,3065,7,12491,1,0
7469,7216,1,2023-04-04,1,3,238,2983,8,12494,1,0
7470,7216,1,2023-03-22,1,3,238,2983,8,12495,1,0
7471,7219,1,2023-10-22,1,3,259,3295,9,12499,1,0
7472,7220,1,2023-03-05,1,3,222,2750,9,12500,1,0
7473,7221,1,2023-05-31,1,3,261,3318,7,12501,1,0
7474,7223,1,2024-01-10,1,3,235,2936,8,12505,1,0
7475,7223,2,2024-01-03,1,3,235,2936,8,12507,1,0
7476,7224,1,2023-04-12,1,3,243,3066,9,12510,1,0
7477,7226,1,2023-07-02,1,3,229,2843,9,12512,1,0
7478,7226,1,2023-06-29,1,3,229,2843,9,12514,1,0
7479,7227,1,2023-10-10,1,3,246,3109,9,12515,1,0
7480,7228,1,2023-05-29,1,3,238,2976,8,12516,1,0
7481,7228,1,2023-06-25,1,3,238,2976,8,12517,1,0
7482,7229,2,2023-12-28,1,3,255,3229,8,12518,1,0
7483,7232,2,2023-12-04,1,3,247,3132,8,12524,1,0
7484,7233,1,2023-12-10,1,3,246,3117,7,12525,1,0
7485,7234,1,2023-05-23,1,3,239,2996,9,12526,1,0
7486,7237,1,2023-05-02,1,3,247,3129,8,12529,1,0
7487,7238,1,2023-03-27,1,3,270,3461,7,12530,1,0
7488,7239,2,2023-05-03,1,3,269,3447,7,12531,1,0
7489,7240,1,2023-01-08,1,3,252,3191,9,12533,1,0
7490,7240,1,2023-03-04,1,3,252,3191,9,12534,1,0
7491,7241,2,2023-04-12,1,3,258,3279,8,12535,1,0
7492,7242,1,2023-10-16,1,3,248,3141,8,12536,1,0
7493,7243,1,2024-02-08,1,3,231,2877,8,12537,1,0
7494,7244,1,2023-03-29,1,3,265,3369,9,12539,1,0
7495,7245,1,2023-07-05,1,3,256,3240,8,12540,1,0
7496,7246,1,2023-03-06,1,3,265,3370,9,12543,1,0
7497,7248,1,2024-01-08,1,3,242,3053,7,12545,1,0
7498,7248,1,2023-12-02,1,3,242,3053,7,12546,1,0
7499,7252,1,2023-04-21,1,3,245,3099,9,12553,1,0
7500,7253,1,2023-02-24,1,3,263,3347,7,12555,1,0
7501,7254,1,2023-12-08,1,3,220,2730,8,12557,1,0
7502,7254,1,2023-12-31,1,3,220,2730,8,12558,1,0
7503,7254,1,2023-12-11,1,3,220,2730,8,12559,1,0
7504,7256,2,2023-09-05,1,3,219,2715,7,12561,1,0
7505,7257,1,2023-02-02,1,3,257,3265,9,12563,1,0
7506,7258,1,2023-06-21,1,3,266,3400,8,12564,1,0
7507,7259,1,2023-10-20,1,3,221,2744,7,12566,1,0
7508,7260,1,2024-01-24,1,3,234,2920,9,12567,1,0
7509,7260,1,2024-01-21,1,3,234,2920,9,12568,1,0
7510,7261,2,2023-11-24,1,3,229,2842,8,12569,1,0
7511,7262,1,2023-09-30,1,3,228,2835,9,12571,1,0
7512,7263,1,2023-11-21,1,3,247,3126,7,12574,1,0
7513,7263,2,2023-11-16,1,3,247,3126,7,12575,1,0
7514,7265,1,2023-07-10,1,3,226,2805,9,12578,1,0
7515,7267,1,2023-09-29,1,3,242,3051,7,12580,1,1
7516,7268,1,2024-01-29,1,3,251,3185,9,12581,1,0
7517,7269,1,2023-09-19,1,3,250,3161,7,12582,1,0
7518,7272,1,2023-11-23,1,3,232,2888,7,12586,1,1
7519,7272,2,2023-11-19,1,3,232,2888,7,12588,1,0
7520,7273,1,2023-11-19,1,3,271,3467,7,12589,1,1
7521,7274,1,2024-01-13,1,3,257,3269,8,12590,1,0
7522,7275,1,2023-06-16,1,3,221,2741,8,12591,1,0
7523,7276,1,2023-11-08,1,3,262,3331,7,12593,1,0
7524,7276,1,2023-10-01,1,3,262,3331,7,12594,1,0
7525,7276,1,2023-11-08,1,3,262,3331,7,12595,1,0
7526,7277,1,2023-12-27,1,3,256,3251,8,12596,1,0
7527,7280,1,2023-02-23,1,3,231,2879,9,12600,1,0
7528,7280,1,2023-03-13,1,3,231,2879,9,12601,1,0
7529,7281,1,2023-07-20,1,3,239,3002,7,12603,1,0
7530,7281,1,2023-07-12,1,3,239,3002,7,12604,1,0
7531,7281,1,2023-07-30,1,3,239,3002,7,12605,1,0
7532,7283,1,2023-12-23,1,3,248,3140,7,12609,1,0
7533,7285,1,2023-09-08,1,3,268,3437,9,12612,1,0
7534,7286,1,2023-11-20,1,3,270,3461,7,12613,1,0
7535,7288,2,2023-12-21,1,3,244,3083,9,12615,1,0
7536,7288,2,2024-01-06,1,3,244,3083,9,12616,1,0
7537,7289,1,2023-09-20,1,3,237,2964,9,12618,1,0
7538,7289,1,2023-09-26,1,3,237,2964,9,12619,1,0
7539,7290,1,2023-11-03,1,3,271,3470,7,12620,1,0
7540,7290,2,2023-11-22,1,3,271,3470,7,12621,1,0
7541,7292,1,2023-09-18,1,3,252,3196,7,12625,1,0
7542,7294,1,2023-12-07,1,3,265,3378,9,12628,1,0
7543,7295,2,2023-08-01,1,3,219,2717,9,12629,1,0
7544,7296,1,2023-02-17,1,3,266,3400,9,12631,1,0
7545,7296,1,2023-03-22,1,3,266,3400,9,12632,1,0
7546,7297,1,2023-10-24,1,3,228,2833,8,12633,1,0
7547,7298,1,2023-10-20,1,3,264,3368,7,12635,1,0
7548,7298,1,2023-09-13,1,3,264,3368,7,12636,1,0
7549,7299,1,2023-11-16,1,3,246,3113,9,12637,1,0
7550,7300,1,2023-08-04,1,3,220,2728,7,12638,1,0
7551,7301,1,2024-02-10,1,3,228,2837,7,12639,1,0
7552,7301,2,2024-01-22,1,3,228,2837,7,12640,1,0
7553,7302,1,2023-09-29,1,3,224,2774,7,12641,1,0
7554,7303,2,2023-02-25,1,3,248,3145,7,12642,1,0
7555,7304,2,2023-06-19,1,3,254,3218,8,12645,1,0
7556,7305,1,2023-12-23,1,3,266,3394,9,12646,1,0
7557,7305,1,2024-01-15,1,3,266,3394,9,12648,1,0
7558,7306,1,2023-12-24,1,3,254,3223,7,12649,1,0
7559,7309,1,2023-04-19,1,3,233,2903,9,12653,1,0
7560,7311,1,2023-06-16,1,3,229,2850,8,12658,1,0
7561,7312,1,2023-03-15,1,3,257,3263,7,12659,1,1
7562,7313,1,2023-09-08,1,3,229,2843,7,12661,1,0
7563,7314,1,2023-11-14,1,3,226,2808,7,12662,1,0
7564,7315,1,2023-05-01,1,3,252,3196,9,12663,1,0
7565,7315,1,2023-05-28,1,3,252,3196,9,12664,1,0
7566,7317,1,2023-04-14,1,3,220,2721,9,12666,1,0
7567,7317,1,2023-04-26,1,3,220,2721,9,12667,1,0
7568,7317,1,2023-03-22,1,3,220,2721,9,12668,1,0
7569,7319,1,2023-12-07,1,3,256,3237,7,12671,1,0
7570,7319,1,2023-11-08,1,3,256,3237,7,12672,1,0
7571,7320,2,2023-07-27,1,3,240,3012,9,12673,1,0
7572,7321,1,2024-01-12,1,3,229,2848,9,12674,1,0
7573,7323,1,2023-03-13,1,3,220,2724,8,12677,1,0
7574,7325,1,2023-05-20,1,3,232,2886,9,12679,1,0
7575,7325,1,2023-04-14,1,3,232,2886,9,12680,1,0
7576,7326,1,2023-09-11,1,3,231,2883,9,12682,1,0
7577,7326,1,2023-08-31,1,3,231,2883,9,12683,1,0
7578,7326,2,2023-08-07,1,3,231,2883,9,12684,1,0
7579,7326,1,2023-09-20,1,3,231,2883,9,12685,1,0
7580,7327,1,2023-12-23,1,3,268,3438,9,12686,1,0
7581,7327,1,2024-01-19,1,3,268,3438,9,12687,1,0
7582,7328,1,2023-04-15,1,3,268,3431,8,12690,1,0
7583,7328,1,2023-04-06,1,3,268,3431,8,12691,1,0
7584,7329,1,2023-08-06,1,3,224,2778,7,12692,1,1
7585,7329,2,2023-08-18,1,3,224,2778,7,12693,1,0
7586,7330,1,2023-04-09,1,3,262,3328,9,12694,1,0
7587,7331,1,2024-01-07,1,3,251,3185,7,12695,1,0
7588,7332,1,2023-10-29,1,3,231,2884,7,12696,1,0
7589,7332,1,2023-11-18,1,3,231,2884,7,12697,1,1
7590,7332,2,2023-10-26,1,3,231,2884,7,12698,1,0
7591,7334,1,2023-06-04,1,3,258,3279,9,12700,1,0
7592,7335,1,2023-05-05,1,3,243,3060,8,12702,1,0
7593,7336,1,2023-05-10,1,3,233,2900,7,12704,1,0
7594,7337,2,2023-08-09,1,3,231,2872,9,12705,1,0
7595,7338,2,2023-06-08,1,3,232,2890,8,12706,1,0
7596,7338,2,2023-06-05,1,3,232,2890,8,12708,1,0
7597,7339,1,2023-06-03,1,3,271,3465,7,12709,1,0
7598,7339,1,2023-06-13,1,3,271,3465,7,12710,1,0
7599,7339,1,2023-05-23,1,3,271,3465,7,12712,1,0
7600,7340,1,2023-11-29,1,3,223,2763,7,12713,1,0
7601,7341,1,2023-12-28,1,3,271,3465,8,12714,1,0
7602,7342,2,2023-03-16,1,3,259,3287,9,12715,1,0
7603,7343,2,2023-06-21,1,3,246,3113,8,12716,1,0
7604,7343,1,2023-06-09,1,3,246,3113,8,12717,1,0
7605,7344,2,2023-11-04,1,3,263,3358,7,12720,1,0
7606,7345,1,2023-10-28,1,3,248,3141,9,12721,1,0
7607,7346,1,2023-03-01,1,3,264,3366,8,12722,1,0
7608,7347,1,2023-10-02,1,3,261,3327,7,12724,1,0
7609,7348,2,2023-06-09,1,3,257,3258,7,12725,1,0
7610,7349,1,2023-11-16,1,3,240,3019,7,12726,1,0
7611,7349,1,2023-12-16,1,3,240,3019,7,12727,1,0
7612,7350,1,2023-06-04,1,3,246,3112,8,12728,1,0
7613,7350,1,2023-05-14,1,3,246,3112,8,12729,1,0
7614,7351,1,2023-01-21,1,3,221,2742,8,12730,1,0
7615,7356,1,2023-07-24,1,3,262,3337,8,12736,1,0
7616,7356,1,2023-07-22,1,3,262,3337,8,12737,1,0
7617,7357,1,2024-01-25,1,3,246,3119,9,12738,1,0
7618,7359,1,2023-10-03,1,3,233,2911,9,12740,1,0
7619,7360,1,2023-04-06,1,3,264,3366,8,12741,1,0
7620,7361,1,2023-01-12,1,3,270,3460,8,12742,1,0
7621,7362,1,2023-06-03,1,3,269,3444,7,12744,1,0
7622,7363,1,2023-08-19,1,3,263,3344,8,12745,1,0
7623,7364,1,2024-01-15,1,3,261,3317,7,12746,1,0
7624,7365,1,2023-06-26,1,3,226,2806,7,12747,1,0
7625,7367,1,2023-01-30,1,3,251,3177,8,12749,1,1
7626,7368,1,2024-09-11,1,3,224,2776,7,12752,1,0
7627,7369,1,2024-05-05,1,3,248,3146,8,12755,1,0
