CSID,CaseMasterID,csdate,cstype,PolicePersonID
2497,2497,2025-09-29 06:27:00,B,227
2498,2498,2024-11-07 11:27:00,C,1335
2499,2499,2024-10-15 20:09:00,A,1207
2500,2500,2025-02-16 09:27:00,B,1805
2501,2501,2025-01-23 23:00:00,A,417
2502,2502,2024-12-28 21:21:00,A,2302
2503,2503,2024-08-11 08:47:00,C,2116
2504,2504,2024-06-12 22:40:00,C,2110
2505,2505,2024-11-16 06:43:00,A,679
2506,2506,2024-06-13 16:59:00,A,1410
2507,2507,2025-06-13 09:43:00,C,2324
2508,2508,2025-07-10 04:09:00,B,2444
2509,2509,2025-03-17 23:15:00,A,804
2510,2510,2024-11-13 13:57:00,A,761
2511,2511,2024-10-07 18:45:00,A,2385
2512,2512,2024-09-10 04:09:00,B,1489
2513,2513,2025-05-02 01:17:00,C,542
2514,2514,2024-12-07 19:22:00,A,105
2515,2515,2024-09-02 01:48:00,C,1689
2516,2516,2025-03-05 18:43:00,C,628
2517,2517,2025-05-01 06:47:00,C,2043
2518,2518,2024-12-26 23:33:00,A,2309
2519,2519,2025-06-06 17:13:00,A,1666
2520,2520,2025-04-10 16:48:00,A,895
2521,2521,2025-06-11 16:24:00,A,100
2522,2522,2024-08-13 18:46:00,A,463
2523,2523,2024-11-21 10:18:00,A,2044
2524,2524,2024-08-31 00:01:00,C,869
2525,2525,2024-11-07 04:43:00,A,1918
2526,2526,2024-11-05 23:00:00,A,806
2527,2527,2024-06-11 01:06:00,C,1152
2528,2528,2025-07-18 06:39:00,A,890
2529,2529,2025-09-09 03:20:00,A,1240
2530,2530,2024-12-31 15:22:00,A,1994
2531,2531,2024-10-30 07:50:00,C,97
2532,2532,2025-03-02 13:23:00,A,840
2533,2533,2025-03-28 11:15:00,A,140
2534,2534,2025-02-05 04:02:00,C,1069
2535,2535,2025-01-20 09:56:00,C,1051
2536,2536,2024-06-24 20:02:00,A,2364
2537,2537,2025-06-18 00:56:00,C,1401
2538,2538,2025-05-06 04:12:00,C,1840
2539,2539,2025-01-07 03:14:00,C,1252
2540,2540,2024-12-01 17:44:00,C,2111
2541,2541,2025-05-28 10:10:00,C,2333
2542,2542,2024-07-12 22:50:00,A,412
2543,2543,2024-10-03 17:41:00,A,2058
2544,2544,2024-07-20 23:19:00,C,1106
2545,2545,2024-07-03 06:23:00,A,2295
2546,2546,2024-12-29 07:18:00,A,872
2547,2547,2024-06-11 02:00:00,A,690
2548,2548,2025-01-24 10:02:00,A,711
2549,2549,2024-06-29 03:53:00,A,848
2550,2550,2024-12-10 02:56:00,C,2369
2551,2551,2025-01-06 10:31:00,A,1409
2552,2552,2025-04-30 08:09:00,A,2175
2553,2553,2024-10-19 09:32:00,A,173
2554,2554,2024-10-04 01:38:00,B,423
2555,2555,2024-11-26 23:56:00,A,2412
2556,2556,2024-09-19 08:09:00,C,579
2557,2557,2024-07-04 05:37:00,A,308
2558,2558,2025-01-08 15:23:00,A,774
2559,2559,2024-07-05 17:39:00,A,1426
2560,2560,2025-01-02 19:52:00,A,1614
2561,2561,2025-03-31 06:37:00,A,1391
2562,2562,2024-06-25 23:05:00,A,1141
2563,2563,2024-11-09 09:30:00,A,1118
2564,2564,2025-04-20 00:02:00,A,2129
2565,2565,2025-08-09 17:36:00,A,1393
2566,2566,2025-01-02 11:56:00,A,2212
2567,2567,2025-06-09 22:48:00,B,47
2568,2568,2025-02-24 05:02:00,A,1368
2569,2569,2024-11-01 11:07:00,C,239
2570,2570,2024-04-27 10:59:00,A,618
2571,2571,2025-02-02 00:09:00,A,785
2572,2572,2024-09-03 15:09:00,A,1903
2573,2573,2024-10-25 06:31:00,C,317
2574,2574,2025-06-01 04:28:00,A,2218
2575,2575,2024-08-20 17:14:00,A,2053
2576,2576,2025-01-27 00:35:00,A,870
2577,2577,2025-08-09 00:50:00,A,701
2578,2578,2024-07-10 04:38:00,B,1442
2579,2579,2024-09-04 21:58:00,A,922
2580,2580,2025-02-10 20:04:00,A,1421
2581,2581,2025-01-24 00:38:00,A,635
2582,2582,2025-03-23 09:49:00,A,127
2583,2583,2025-02-16 00:18:00,C,337
2584,2584,2024-08-05 22:52:00,A,1408
2585,2585,2024-12-08 23:26:00,A,1077
2586,2586,2024-12-18 00:48:00,A,209
2587,2587,2024-08-18 01:33:00,A,2400
2588,2588,2025-01-10 22:46:00,C,1978
2589,2589,2025-01-26 07:05:00,A,715
2590,2590,2024-05-09 05:42:00,A,2146
2591,2591,2025-03-27 03:48:00,A,556
2592,2592,2025-01-23 21:25:00,A,1274
2593,2593,2025-05-31 07:27:00,A,1854
2594,2594,2025-03-05 12:54:00,A,1301
2595,2595,2024-12-02 01:45:00,A,605
2596,2596,2025-01-20 15:33:00,A,1499
2597,2597,2024-08-11 00:01:00,C,1217
2598,2598,2024-11-27 11:51:00,A,2357
2599,2599,2024-12-04 10:01:00,A,1230
2600,2600,2024-09-16 08:50:00,B,545
2601,2601,2025-01-01 13:18:00,A,2047
2602,2602,2025-06-18 05:17:00,A,1929
2603,2603,2024-12-02 01:02:00,A,1176
2604,2604,2024-10-23 06:06:00,A,2019
2605,2605,2025-05-22 13:15:00,A,2444
2606,2606,2024-09-04 01:03:00,A,1919
2607,2607,2024-10-27 17:40:00,C,494
2608,2608,2025-03-17 06:43:00,A,49
2609,2609,2025-04-20 04:57:00,C,2101
2610,2610,2024-08-29 09:35:00,A,1348
2611,2611,2024-12-15 16:27:00,C,1249
2612,2612,2025-02-01 19:24:00,B,140
2613,2613,2025-02-26 17:05:00,C,1583
2614,2614,2024-12-18 08:10:00,C,260
2615,2615,2024-11-09 04:58:00,A,1216
2616,2616,2024-08-04 23:37:00,C,1773
2617,2617,2024-12-04 04:18:00,C,1211
2618,2618,2024-12-05 04:19:00,A,1484
2619,2619,2024-08-18 01:03:00,A,536
2620,2620,2025-07-21 21:33:00,A,363
2621,2621,2025-04-15 13:46:00,C,908
2622,2622,2025-02-12 19:41:00,A,161
2623,2623,2024-10-22 10:35:00,A,359
2624,2624,2025-03-05 22:37:00,A,2022
2625,2625,2025-01-24 16:57:00,A,189
2626,2626,2025-01-24 22:55:00,A,924
2627,2627,2024-08-18 01:48:00,A,1019
2628,2628,2025-02-21 17:44:00,A,2061
2629,2629,2025-01-24 15:22:00,C,148
2630,2630,2025-05-07 23:07:00,A,1365
2631,2631,2025-02-23 06:10:00,C,858
2632,2632,2024-11-26 07:24:00,A,1077
2633,2633,2024-12-13 14:05:00,A,149
2634,2634,2025-05-14 00:49:00,A,317
2635,2635,2025-03-20 11:29:00,A,2364
2636,2636,2025-05-12 02:08:00,A,2128
2637,2637,2025-03-30 12:40:00,A,1288
2638,2638,2024-05-30 03:37:00,C,2126
2639,2639,2025-02-08 02:53:00,A,298
2640,2640,2025-04-01 08:34:00,C,2417
2641,2641,2024-11-30 03:43:00,C,2014
2642,2642,2024-10-15 21:00:00,A,300
2643,2643,2025-04-23 00:36:00,C,1355
2644,2644,2024-07-24 06:52:00,A,480
2645,2645,2024-10-07 14:13:00,A,999
2646,2646,2025-06-22 05:06:00,A,1296
2647,2647,2025-03-19 03:47:00,A,1898
2648,2648,2025-05-30 04:13:00,A,524
2649,2649,2024-07-25 17:29:00,A,1121
2650,2650,2024-08-21 09:33:00,C,2359
2651,2651,2024-09-25 14:50:00,A,1064
2652,2652,2025-04-15 17:16:00,C,799
2653,2653,2025-03-04 06:52:00,A,46
2654,2654,2024-07-23 07:49:00,A,2291
2655,2655,2025-03-08 16:30:00,A,2229
2656,2656,2025-04-14 18:46:00,A,493
2657,2657,2024-03-30 14:01:00,A,1850
2658,2658,2024-09-25 02:07:00,A,2123
2659,2659,2024-09-13 00:34:00,C,917
2660,2660,2025-09-30 02:15:00,C,2389
2661,2661,2025-03-30 01:24:00,A,985
2662,2662,2025-03-10 16:46:00,A,2251
2663,2663,2025-01-14 23:51:00,A,1880
2664,2664,2025-01-12 07:37:00,C,2332
2665,2665,2025-02-28 08:05:00,A,1827
2666,2666,2024-07-04 03:38:00,A,4
2667,2667,2024-02-15 00:52:00,A,2327
2668,2668,2025-06-09 05:19:00,A,1832
2669,2669,2024-12-08 03:07:00,C,90
2670,2670,2025-01-25 14:07:00,A,1628
2671,2671,2024-12-07 02:04:00,A,1326
2672,2672,2024-06-05 19:09:00,A,1213
2673,2673,2024-11-21 15:05:00,A,1158
2674,2674,2024-11-13 02:41:00,A,2362
2675,2675,2024-11-11 22:44:00,C,1656
2676,2676,2025-08-15 05:50:00,C,580
2677,2677,2025-06-12 16:46:00,B,1194
2678,2678,2025-02-10 13:33:00,A,1824
2679,2679,2024-10-21 06:47:00,C,1393
2680,2680,2024-07-02 23:46:00,B,2335
2681,2681,2025-01-23 02:51:00,A,1816
2682,2682,2024-11-24 00:27:00,A,2355
2683,2683,2024-09-02 21:27:00,A,889
2684,2684,2024-03-20 10:37:00,C,1109
2685,2685,2024-05-28 23:53:00,C,1956
2686,2686,2025-02-15 16:32:00,C,1501
2687,2687,2025-05-26 17:29:00,A,786
2688,2688,2024-11-21 07:18:00,A,1502
2689,2689,2024-07-28 09:57:00,A,476
2690,2690,2024-12-17 09:15:00,C,1699
2691,2691,2024-09-10 03:22:00,C,1944
2692,2692,2024-07-28 17:26:00,C,615
2693,2693,2024-06-20 11:49:00,C,1760
2694,2694,2025-03-14 10:42:00,A,1141
2695,2695,2025-09-24 08:28:00,A,2086
2696,2696,2025-04-25 22:34:00,A,2089
2697,2697,2024-04-05 11:53:00,A,2058
2698,2698,2025-05-19 06:43:00,A,1729
2699,2699,2024-10-25 09:58:00,C,125
2700,2700,2025-07-25 21:09:00,A,87
2701,2701,2024-10-18 04:33:00,A,778
2702,2702,2024-09-19 04:19:00,A,602
2703,2703,2024-09-23 11:44:00,C,1754
2704,2704,2025-03-12 16:39:00,A,155
2705,2705,2025-06-18 01:50:00,A,1836
2706,2706,2025-03-11 18:27:00,C,239
2707,2707,2024-07-27 05:28:00,A,1912
2708,2708,2024-09-14 05:13:00,A,712
2709,2709,2024-06-15 06:01:00,B,1703
2710,2710,2024-10-03 14:52:00,B,2378
2711,2711,2025-05-06 09:09:00,C,2339
2712,2712,2024-11-07 13:05:00,A,738
2713,2713,2024-08-07 22:22:00,A,924
2714,2714,2025-01-16 05:02:00,A,1614
2715,2715,2024-11-14 08:35:00,A,2260
2716,2716,2024-11-12 16:43:00,A,1299
2717,2717,2025-03-07 16:19:00,C,631
2718,2718,2025-03-15 00:17:00,C,830
2719,2719,2025-02-02 13:41:00,A,1008
2720,2720,2024-12-16 23:26:00,A,1565
2721,2721,2024-08-15 02:04:00,A,2010
2722,2722,2025-05-29 01:13:00,A,907
2723,2723,2025-04-14 22:32:00,C,640
2724,2724,2025-08-09 00:03:00,A,1574
2725,2725,2025-09-11 03:59:00,A,382
2726,2726,2024-10-08 02:48:00,A,295
2727,2727,2024-08-28 18:42:00,C,714
2728,2728,2024-05-10 05:57:00,A,1264
2729,2729,2025-01-29 00:19:00,C,1293
2730,2730,2024-03-27 19:32:00,A,2224
2731,2731,2024-11-09 22:42:00,C,2220
2732,2732,2025-02-02 01:01:00,C,1220
2733,2733,2025-03-23 08:03:00,A,2074
2734,2734,2024-08-25 01:05:00,A,2426
2735,2735,2025-02-22 10:07:00,C,525
2736,2736,2024-11-25 22:43:00,C,677
2737,2737,2025-04-06 00:44:00,A,52
2738,2738,2025-07-20 02:17:00,C,2010
2739,2739,2024-06-24 17:22:00,A,907
2740,2740,2024-10-02 12:58:00,A,1152
2741,2741,2024-11-01 01:25:00,C,2053
2742,2742,2024-05-04 03:59:00,C,769
2743,2743,2024-07-07 08:12:00,A,1005
2744,2744,2025-07-10 15:26:00,C,1649
2745,2745,2024-08-26 20:56:00,B,1168
2746,2746,2024-08-16 22:39:00,A,1486
2747,2747,2024-09-07 11:13:00,C,1066
2748,2748,2024-07-04 01:26:00,A,54
2749,2749,2024-09-01 20:22:00,C,2123
2750,2750,2024-10-30 22:46:00,A,393
2751,2751,2024-10-08 03:32:00,A,1555
2752,2752,2025-03-03 23:43:00,C,1899
2753,2753,2024-07-12 11:59:00,A,1857
2754,2754,2025-01-01 13:19:00,A,745
2755,2755,2025-07-12 05:24:00,A,39
2756,2756,2024-07-12 10:40:00,C,1672
2757,2757,2024-03-03 23:14:00,A,603
2758,2758,2024-11-16 02:31:00,B,2359
2759,2759,2024-11-23 22:49:00,A,2230
2760,2760,2025-03-19 20:50:00,A,1344
2761,2761,2024-08-25 01:37:00,C,1291
2762,2762,2025-05-10 04:47:00,C,86
2763,2763,2025-01-09 10:53:00,A,1123
2764,2764,2025-02-07 00:08:00,C,970
2765,2765,2025-07-08 06:31:00,A,1119
2766,2766,2025-07-31 23:43:00,A,713
2767,2767,2024-12-16 09:43:00,C,39
2768,2768,2025-02-07 22:24:00,A,1041
2769,2769,2024-11-06 03:16:00,A,33
2770,2770,2024-08-14 20:42:00,A,2354
2771,2771,2024-06-19 17:52:00,A,546
2772,2772,2025-05-09 10:32:00,A,2115
2773,2773,2024-08-30 19:10:00,C,1906
2774,2774,2025-01-29 13:02:00,C,702
2775,2775,2024-09-28 00:29:00,A,1910
2776,2776,2024-05-01 02:31:00,A,2237
2777,2777,2024-04-22 10:48:00,C,1622
2778,2778,2025-02-06 21:01:00,C,2317
2779,2779,2024-11-14 00:28:00,C,485
2780,2780,2025-06-30 17:09:00,A,142
2781,2781,2024-12-02 18:10:00,A,12
2782,2782,2024-10-22 16:37:00,B,2177
2783,2783,2025-02-06 07:17:00,A,1436
2784,2784,2025-01-07 16:27:00,A,2183
2785,2785,2025-03-15 02:02:00,A,301
2786,2786,2024-11-28 04:32:00,A,638
2787,2787,2025-06-27 22:40:00,B,1920
2788,2788,2024-11-15 07:38:00,A,1956
2789,2789,2024-09-18 23:07:00,C,1390
2790,2790,2025-01-20 05:37:00,C,1273
2791,2791,2024-08-18 10:37:00,C,1311
2792,2792,2024-08-07 21:16:00,A,659
2793,2793,2024-07-15 09:06:00,A,817
2794,2794,2024-10-17 14:57:00,A,1203
2795,2795,2024-11-23 04:38:00,A,1160
2796,2796,2025-01-04 05:53:00,C,717
2797,2797,2024-07-02 06:43:00,C,2110
2798,2798,2025-01-24 03:30:00,A,724
2799,2799,2025-05-30 12:30:00,A,271
2800,2800,2025-04-09 13:57:00,A,1347
2801,2801,2025-05-02 11:09:00,A,1504
2802,2802,2025-02-17 13:50:00,A,769
2803,2803,2025-04-26 00:09:00,A,2064
2804,2804,2024-12-23 16:25:00,C,1825
2805,2805,2024-11-08 13:40:00,A,1696
2806,2806,2024-08-11 17:05:00,A,1988
2807,2807,2024-04-04 08:15:00,C,1834
2808,2808,2024-09-13 02:31:00,A,1047
2809,2809,2025-03-01 11:43:00,A,1165
2810,2810,2024-08-29 04:20:00,A,1395
2811,2811,2025-02-02 21:45:00,A,2446
2812,2812,2024-03-15 03:55:00,B,2317
2813,2813,2025-08-07 09:11:00,A,296
2814,2814,2024-08-29 09:00:00,A,566
2815,2815,2024-04-26 10:58:00,A,1888
2816,2816,2025-02-08 04:12:00,C,865
2817,2817,2025-01-10 02:17:00,A,838
2818,2818,2024-09-04 08:25:00,A,42
2819,2819,2024-10-05 13:36:00,C,2303
2820,2820,2025-01-23 10:29:00,A,295
2821,2821,2025-06-01 03:51:00,A,256
2822,2822,2025-02-05 08:16:00,B,2195
2823,2823,2024-08-09 00:00:00,C,528
2824,2824,2025-04-08 16:51:00,A,417
2825,2825,2025-01-13 03:06:00,A,1070
2826,2826,2025-01-25 07:53:00,A,264
2827,2827,2024-04-12 10:22:00,C,2208
2828,2828,2025-06-29 06:21:00,C,95
2829,2829,2024-08-23 07:06:00,A,832
2830,2830,2025-02-04 22:43:00,A,14
2831,2831,2024-07-03 03:25:00,A,1365
2832,2832,2025-03-20 03:58:00,A,868
2833,2833,2025-06-10 12:07:00,A,1380
2834,2834,2025-01-08 13:03:00,A,1654
2835,2835,2024-12-20 21:04:00,C,2315
2836,2836,2025-07-17 06:19:00,C,643
2837,2837,2025-04-07 07:03:00,B,1281
2838,2838,2024-11-21 21:58:00,A,2232
2839,2839,2024-11-22 08:24:00,A,1812
2840,2840,2024-12-16 04:28:00,C,242
2841,2841,2024-11-05 06:37:00,A,1200
2842,2842,2025-04-27 02:28:00,A,490
2843,2843,2024-12-28 00:30:00,A,1774
2844,2844,2025-02-06 17:36:00,A,1747
2845,2845,2024-12-21 20:48:00,A,1206
2846,2846,2024-06-27 20:13:00,C,1497
2847,2847,2025-08-28 01:39:00,A,1129
2848,2848,2024-07-16 07:36:00,A,2193
2849,2849,2024-05-14 02:26:00,A,425
2850,2850,2024-04-08 05:46:00,C,2211
2851,2851,2024-11-04 05:09:00,A,2201
2852,2852,2025-06-17 10:28:00,A,763
2853,2853,2024-11-04 21:40:00,A,2361
2854,2854,2024-09-29 05:45:00,A,278
2855,2855,2025-04-26 11:31:00,A,1784
2856,2856,2024-05-25 08:02:00,A,1318
2857,2857,2024-11-28 07:44:00,B,1564
2858,2858,2024-09-14 18:33:00,A,2214
2859,2859,2025-01-06 17:08:00,A,714
2860,2860,2024-02-29 08:57:00,A,2276
2861,2861,2025-02-25 01:37:00,C,1364
2862,2862,2024-05-27 05:04:00,C,129
2863,2863,2024-12-26 14:52:00,A,1084
2864,2864,2025-02-07 19:40:00,A,1847
2865,2865,2024-09-25 04:15:00,A,223
2866,2866,2024-12-27 06:39:00,C,1876
2867,2867,2024-05-08 10:44:00,C,165
2868,2868,2025-02-09 21:13:00,A,1316
2869,2869,2025-06-15 06:11:00,A,1302
2870,2870,2025-03-24 11:07:00,A,1987
2871,2871,2025-01-03 04:57:00,C,2195
2872,2872,2024-10-09 09:02:00,A,1981
2873,2873,2025-01-14 08:52:00,C,715
2874,2874,2025-09-01 04:21:00,C,307
2875,2875,2025-01-18 04:57:00,C,1391
2876,2876,2025-02-20 02:45:00,A,173
2877,2877,2024-05-10 18:49:00,A,1205
2878,2878,2024-12-26 09:42:00,C,604
2879,2879,2025-09-14 16:06:00,A,1340
2880,2880,2024-09-30 20:41:00,C,293
2881,2881,2025-07-24 03:00:00,A,1714
2882,2882,2024-07-29 04:33:00,A,2187
2883,2883,2025-02-05 00:40:00,A,1720
2884,2884,2025-05-26 04:27:00,A,188
2885,2885,2025-01-01 23:15:00,A,985
2886,2886,2024-03-16 02:30:00,A,18
2887,2887,2024-12-18 06:31:00,A,487
2888,2888,2025-03-10 22:18:00,A,2211
2889,2889,2024-07-09 22:34:00,A,1040
2890,2890,2025-03-08 17:38:00,A,356
2891,2891,2024-07-04 09:44:00,A,2328
2892,2892,2024-04-14 07:22:00,A,1932
2893,2893,2024-11-20 08:45:00,A,2104
2894,2894,2024-11-01 23:59:00,B,372
2895,2895,2024-08-11 01:09:00,A,788
2896,2896,2025-06-07 18:03:00,C,2059
2897,2897,2024-07-23 15:36:00,C,912
2898,2898,2024-07-25 09:17:00,A,1253
2899,2899,2024-10-05 07:21:00,C,124
2900,2900,2025-06-07 18:18:00,A,1596
2901,2901,2024-11-21 09:18:00,A,1547
2902,2902,2024-05-13 05:56:00,B,1818
2903,2903,2024-12-25 23:08:00,A,1731
2904,2904,2024-11-23 05:10:00,A,1165
2905,2905,2025-06-19 06:51:00,A,2057
2906,2906,2024-10-29 19:57:00,A,1123
2907,2907,2024-11-05 14:30:00,A,2049
2908,2908,2024-12-31 08:40:00,A,609
2909,2909,2025-02-05 13:45:00,A,330
2910,2910,2024-09-24 11:25:00,A,44
2911,2911,2024-02-10 17:51:00,A,761
2912,2912,2025-02-18 08:20:00,C,973
2913,2913,2024-09-05 16:39:00,A,1892
2914,2914,2025-09-09 23:40:00,A,1760
2915,2915,2025-01-05 18:20:00,A,991
2916,2916,2024-10-03 23:37:00,C,699
2917,2917,2024-02-18 17:48:00,A,1819
2918,2918,2024-10-15 16:43:00,A,1932
2919,2919,2024-11-15 04:14:00,C,1701
2920,2920,2024-07-24 22:25:00,A,531
2921,2921,2025-04-10 10:42:00,A,378
2922,2922,2025-03-18 08:28:00,C,1377
2923,2923,2025-05-17 22:03:00,C,39
2924,2924,2025-04-14 02:54:00,A,195
2925,2925,2024-09-01 22:58:00,A,1099
2926,2926,2025-02-05 21:10:00,A,508
2927,2927,2024-08-27 00:20:00,A,1738
2928,2928,2024-10-26 09:57:00,B,1544
2929,2929,2025-05-30 17:22:00,A,2217
2930,2930,2024-07-26 16:35:00,A,2371
2931,2931,2025-07-03 17:03:00,A,2041
2932,2932,2025-02-11 14:05:00,A,514
2933,2933,2025-10-03 19:16:00,A,2380
2934,2934,2025-08-17 07:15:00,A,733
2935,2935,2024-06-04 03:35:00,C,168
2936,2936,2025-02-06 05:50:00,A,1440
2937,2937,2025-01-06 04:41:00,A,1116
2938,2938,2024-08-31 22:40:00,A,1976
2939,2939,2025-05-26 07:39:00,A,1046
2940,2940,2025-02-13 21:09:00,A,1693
2941,2941,2024-07-04 10:19:00,A,1599
2942,2942,2025-01-29 11:51:00,A,1063
2943,2943,2024-12-31 10:30:00,B,1791
2944,2944,2024-06-21 00:08:00,C,2179
2945,2945,2024-09-06 04:27:00,A,1922
2946,2946,2024-06-25 15:04:00,A,1281
2947,2947,2024-11-25 17:36:00,A,2067
2948,2948,2024-12-25 18:03:00,C,2359
2949,2949,2025-01-30 02:13:00,A,1946
2950,2950,2025-03-03 09:58:00,C,388
2951,2951,2024-12-21 00:48:00,A,1661
2952,2952,2025-05-05 07:34:00,A,1924
2953,2953,2025-06-19 00:55:00,C,2439
2954,2954,2024-07-30 17:35:00,B,1319
2955,2955,2024-06-15 16:37:00,A,1384
2956,2956,2025-04-12 23:43:00,C,1810
2957,2957,2025-09-10 23:09:00,C,2051
2958,2958,2025-01-01 00:42:00,C,803
2959,2959,2024-12-29 16:19:00,A,1654
2960,2960,2024-11-17 17:25:00,A,1568
2961,2961,2025-04-14 06:35:00,A,620
2962,2962,2024-09-21 00:03:00,A,1030
2963,2963,2025-02-11 16:47:00,C,2041
2964,2964,2025-03-16 18:53:00,A,2196
2965,2965,2025-01-07 17:02:00,A,2383
2966,2966,2024-12-31 04:29:00,C,80
2967,2967,2024-08-01 05:31:00,A,648
2968,2968,2025-09-09 04:43:00,C,2126
2969,2969,2024-03-07 00:31:00,C,1030
2970,2970,2024-12-03 05:58:00,A,2263
2971,2971,2024-04-27 11:26:00,C,1213
2972,2972,2024-07-16 09:52:00,A,1448
2973,2973,2025-07-02 09:49:00,C,1268
2974,2974,2024-04-23 00:48:00,A,2241
2975,2975,2024-09-09 23:15:00,A,722
2976,2976,2025-03-08 04:44:00,A,1597
2977,2977,2025-07-11 03:40:00,A,2361
2978,2978,2025-03-14 12:16:00,A,940
2979,2979,2024-05-10 23:14:00,C,973
2980,2980,2024-10-17 09:46:00,A,344
2981,2981,2024-05-04 12:52:00,A,1107
2982,2982,2024-06-24 01:52:00,C,1425
2983,2983,2025-04-07 11:07:00,C,1726
2984,2984,2025-07-03 20:25:00,A,97
2985,2985,2025-03-19 15:41:00,A,2353
2986,2986,2024-06-27 08:04:00,A,668
2987,2987,2025-01-23 02:20:00,A,313
2988,2988,2024-11-22 06:07:00,C,867
2989,2989,2025-06-07 18:06:00,C,1758
2990,2990,2025-03-26 05:56:00,C,2420
2991,2991,2024-11-12 00:32:00,A,345
2992,2992,2024-11-12 04:38:00,A,498
2993,2993,2025-09-05 08:27:00,C,870
2994,2994,2025-01-29 02:15:00,A,1344
2995,2995,2024-08-11 05:05:00,A,929
2996,2996,2025-03-12 11:23:00,C,1814
2997,2997,2025-04-02 14:12:00,C,184
2998,2998,2024-12-04 18:53:00,C,598
2999,2999,2024-10-18 15:18:00,C,467
3000,3000,2025-03-05 05:02:00,A,2428
3001,3001,2025-04-27 04:42:00,C,91
3002,3002,2025-03-03 10:26:00,A,1749
3003,3003,2025-03-13 22:03:00,C,128
3004,3004,2024-08-29 21:19:00,A,1019
3005,3005,2024-12-17 01:00:00,A,1177
3006,3006,2025-05-07 10:06:00,A,2001
3007,3007,2024-09-20 16:30:00,A,1057
3008,3008,2024-08-16 18:36:00,A,2128
3009,3009,2025-01-24 16:39:00,A,1267
3010,3010,2024-04-10 19:53:00,A,722
3011,3011,2025-06-07 20:55:00,A,1307
3012,3012,2024-08-31 06:51:00,A,2222
3013,3013,2025-01-15 15:45:00,C,2011
3014,3014,2024-08-27 09:50:00,C,1993
3015,3015,2024-12-05 20:44:00,A,2304
3016,3016,2024-05-08 10:05:00,A,505
3017,3017,2024-08-25 14:13:00,C,1301
3018,3018,2025-06-07 07:29:00,A,993
3019,3019,2024-07-01 14:13:00,C,1087
3020,3020,2024-09-09 09:50:00,A,2445
3021,3021,2025-05-29 04:48:00,C,445
3022,3022,2024-11-09 01:34:00,A,1568
3023,3023,2025-06-10 20:53:00,A,1510
3024,3024,2025-04-25 08:36:00,A,73
3025,3025,2025-05-20 11:49:00,A,799
3026,3026,2025-05-20 17:30:00,A,269
3027,3027,2024-06-26 23:31:00,C,1354
3028,3028,2025-01-22 18:20:00,A,2194
3029,3029,2025-03-18 13:51:00,C,1665
3030,3030,2024-08-07 03:27:00,A,214
3031,3031,2025-03-01 16:13:00,C,2302
3032,3032,2024-06-05 17:36:00,A,354
3033,3033,2024-07-26 02:55:00,C,1114
3034,3034,2025-03-04 02:21:00,C,92
3035,3035,2025-01-03 00:53:00,A,1550
3036,3036,2024-12-24 14:34:00,A,2263
3037,3037,2025-05-27 00:07:00,A,1547
3038,3038,2024-12-01 03:21:00,B,268
3039,3039,2025-01-04 05:31:00,A,411
3040,3040,2025-01-14 21:13:00,B,2253
3041,3041,2025-05-12 23:17:00,A,2016
3042,3042,2025-06-01 00:57:00,C,385
3043,3043,2025-07-09 11:17:00,A,1393
3044,3044,2024-09-14 00:04:00,C,30
3045,3045,2025-06-22 01:27:00,C,824
3046,3046,2024-03-17 11:59:00,A,239
3047,3047,2025-03-03 18:49:00,A,1640
3048,3048,2024-12-13 04:20:00,C,396
3049,3049,2025-03-30 09:52:00,A,1263
3050,3050,2025-09-24 02:52:00,C,410
3051,3051,2024-04-26 19:27:00,A,835
3052,3052,2024-06-04 04:31:00,A,2226
3053,3053,2025-02-17 11:12:00,A,1052
3054,3054,2024-09-23 13:21:00,A,1300
3055,3055,2024-07-08 09:16:00,B,1296
3056,3056,2025-06-26 05:36:00,C,774
3057,3057,2025-07-06 02:51:00,A,2109
3058,3058,2024-06-16 01:32:00,A,603
3059,3059,2025-05-05 12:53:00,B,63
3060,3060,2024-04-10 23:51:00,A,1131
3061,3061,2024-09-30 17:10:00,C,1543
3062,3062,2024-09-19 06:12:00,C,146
3063,3063,2025-04-05 02:38:00,C,1916
3064,3064,2024-11-01 05:08:00,A,1693
3065,3065,2025-01-21 04:13:00,A,391
3066,3066,2025-02-28 18:31:00,A,785
3067,3067,2025-07-08 07:02:00,A,1557
3068,3068,2024-10-09 01:15:00,C,920
3069,3069,2024-09-20 22:16:00,A,2219
3070,3070,2024-10-01 18:22:00,C,1602
3071,3071,2024-07-24 00:14:00,C,1828
3072,3072,2025-03-16 22:27:00,A,1802
3073,3073,2024-08-12 14:14:00,A,1706
3074,3074,2024-10-05 15:49:00,C,603
3075,3075,2024-10-20 13:29:00,C,888
3076,3076,2025-03-13 14:49:00,A,1246
3077,3077,2025-05-12 21:13:00,A,1104
3078,3078,2025-01-17 23:08:00,A,577
3079,3079,2024-08-17 21:43:00,A,1393
3080,3080,2025-04-06 10:30:00,C,1560
3081,3081,2024-07-14 19:33:00,A,1384
3082,3082,2024-09-02 23:32:00,A,1450
3083,3083,2025-01-22 10:13:00,A,2040
3084,3084,2025-03-30 16:36:00,A,1899
3085,3085,2025-05-31 00:37:00,A,2422
3086,3086,2024-09-04 04:25:00,A,57
3087,3087,2024-12-11 18:50:00,C,1512
